,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
3392,0.5040214477211796,0.0,0.0011385194365203144,1,2,2,5,Recent Customers
3393,0.00804289544235925,0.004784688995215311,0.0015682389693126508,5,3,2,10,Potential Loyalist
3394,0.10187667560321716,0.00956937799043062,0.0023211849624073027,3,4,3,10,Loyal Customers
3395,0.09919571045576407,0.0,0.0012748120115335137,3,2,2,7,Recent Customers
3396,0.7131367292225201,0.0,0.0008976252544467102,1,2,2,5,Recent Customers
3397,0.2064343163538874,0.0,0.0012288458327911727,2,2,2,6,Recent Customers
3398,0.00804289544235925,0.02392344497607655,0.006609422595560224,5,5,4,14,Champions
3399,0.6809651474530831,0.004784688995215311,0.003850595358372386,1,3,4,8,Needs Attention
3400,0.16085790884718498,0.0,0.0013706343639583475,3,2,2,7,Recent Customers
3401,0.032171581769437,0.028708133971291867,0.006892250209328122,5,5,4,14,Champions
3402,0.23324396782841822,0.004784688995215311,0.01599305396793402,2,3,5,10,Loyal Customers
3403,0.04289544235924933,0.0430622009569378,0.019500366194844777,4,5,5,14,Champions
3404,0.0777479892761394,0.004784688995215311,0.0066850812127448225,4,3,4,11,Loyal Customers
3405,0.005361930294906166,0.028708133971291867,0.005799482823388305,5,5,4,14,Champions
3406,0.010723860589812333,0.0,0.0004500973961944144,5,2,1,8,Needs Attention
3407,0.016085790884718495,0.02392344497607655,0.004044345656813512,5,5,4,14,Champions
3408,0.5844504021447722,0.0,0.0006388156828322246,1,2,1,4,Recent Customers
3409,0.026809651474530828,0.019138755980861243,0.005761153882418372,5,4,4,13,Champions
3410,0.0777479892761394,0.02392344497607655,0.00519960277798457,4,5,4,13,Champions
3411,0.7694369973190349,0.00956937799043062,0.0025052994935654844,1,4,3,8,Needs Attention
3412,0.39946380697050937,0.014354066985645932,0.0010527967957290852,2,4,2,8,Promising Customers
3413,0.058981233243967826,0.004784688995215311,0.0017302269237470342,4,3,2,9,Potential Loyalist
3414,0.0,0.04784688995215311,0.014237988177413176,5,5,5,15,Champions
3415,0.22788203753351208,0.00956937799043062,0.00533082765316748,2,4,4,10,Loyal Customers
3416,0.12064343163538874,0.004784688995215311,0.005042504083245606,3,3,4,10,Loyal Customers
3417,0.010723860589812333,0.014354066985645932,0.0027900185727629976,5,4,3,12,Champions
3418,0.13404825737265416,0.02392344497607655,0.0031759845844853726,3,5,3,11,Loyal Customers
3419,0.045576407506702415,0.0,0.0006972012949614715,4,2,1,7,Recent Customers
3420,0.0777479892761394,0.0,0.000966788650722065,4,2,2,8,Recent Customers
3421,0.01876675603217158,0.00956937799043062,0.0020924960855587616,5,4,3,12,Champions
3422,0.07506702412868632,0.00956937799043062,0.006575733098096893,4,4,4,12,Champions
3423,0.005361930294906166,0.09090909090909091,0.03102809853978155,5,5,5,15,Champions
3424,0.10723860589812333,0.004784688995215311,0.00328365536186553,3,3,3,9,Potential Loyalist
3425,0.026809651474530828,0.014354066985645932,0.0045416940007213255,5,4,4,13,Champions
3426,0.08042895442359249,0.0,0.00025338499151445783,4,2,1,7,Recent Customers
3427,0.11796246648793565,0.00956937799043062,0.00034206973854451804,3,4,1,8,Promising Customers
3428,0.16085790884718498,0.00956937799043062,0.0012768105410440502,3,4,2,9,Potential Loyalist
3429,0.4932975871313673,0.004784688995215311,0.0005525577216363873,1,3,1,5,Promising Customers
3430,0.20911528150134048,0.02392344497607655,0.0031772693534564316,2,5,3,10,Loyal Customers
3431,0.29490616621983917,0.004784688995215311,0.0025552627313288985,2,3,3,8,Needs Attention
3432,0.16890080428954424,0.0,0.000524150052165189,3,2,1,6,Recent Customers
3433,0.029490616621983913,0.004784688995215311,0.0013573941059510427,5,3,2,10,Potential Loyalist
3434,0.22788203753351208,0.00956937799043062,0.003676366410685966,2,4,4,10,Loyal Customers
3435,0.040214477211796246,0.00956937799043062,0.002660613786955755,4,4,3,11,Loyal Customers
3436,0.6568364611260054,0.004784688995215311,0.0015471830333980692,1,3,2,6,Promising Customers
3437,0.23324396782841822,0.0,0.00452281503445215,2,2,4,8,Recent Customers
3438,0.0777479892761394,0.0,0.00040113342318626844,4,2,1,7,Recent Customers
3439,0.3672922252010724,0.0,0.001604997637095734,2,2,2,6,Recent Customers
3440,0.06970509383378017,0.00956937799043062,0.003859909933412565,4,4,4,12,Champions
3441,0.005361930294906166,0.019138755980861243,0.0037271861610967526,5,4,4,13,Champions
3442,0.08310991957104558,0.014354066985645932,0.006192515064451506,4,4,4,12,Champions
3443,0.064343163538874,0.0,0.0033849379824173655,4,2,4,10,Loyal Customers
3444,0.3002680965147453,0.00956937799043062,0.0012113943876009515,2,4,2,8,Promising Customers
3445,0.41823056300268097,0.0,0.002291242707776228,2,2,3,7,Recent Customers
3446,0.225201072386059,0.00956937799043062,0.0039288948895530515,2,4,4,10,Loyal Customers
3447,0.3136729222520107,0.00956937799043062,0.0033023915760268105,2,4,3,9,Potential Loyalist
3448,0.005361930294906166,0.03827751196172249,0.020199351891154946,5,5,5,15,Champions
3449,0.2546916890080429,0.02392344497607655,0.011523092901430169,2,5,5,12,Champions
3450,0.517426273458445,0.0,0.0008819938986321565,1,2,1,4,Recent Customers
3451,0.07238605898123324,0.0,0.0014765921160437595,4,2,2,8,Recent Customers
3452,0.3485254691689008,0.0,0.0017789767685933372,2,2,3,7,Recent Customers
3453,0.07238605898123324,0.019138755980861243,0.004840474162546543,4,4,4,12,Champions
3454,0.21715817694369974,0.00956937799043062,0.004210794614619629,2,4,4,10,Loyal Customers
3455,0.0777479892761394,0.019138755980861243,0.011045587100519824,4,4,5,13,Champions
3456,0.710455764075067,0.0,0.0008359563438358677,1,2,1,4,Recent Customers
3457,0.19571045576407506,0.04784688995215311,0.018672796537347772,2,5,5,12,Champions
3458,0.839142091152815,0.014354066985645932,0.0019213363081920936,1,4,3,8,Needs Attention
3459,0.05361930294906166,0.028708133971291867,0.0052145203732596465,4,5,4,13,Champions
3460,0.1554959785522788,0.00956937799043062,0.0030668505979992862,3,4,3,10,Loyal Customers
3461,0.029490616621983913,0.09569377990430622,0.01624568951088203,5,5,5,15,Champions
3462,0.07238605898123324,0.03827751196172249,0.009670384669108823,4,5,5,14,Champions
3463,0.30294906166219837,0.0,0.0011139660739622938,2,2,2,6,Recent Customers
3464,0.07238605898123324,0.03827751196172249,0.008668728816033288,4,5,5,14,Champions
3465,0.045576407506702415,0.014354066985645932,0.005160809892663975,4,4,4,12,Champions
3466,0.045576407506702415,0.014354066985645932,0.0029768097059442193,4,4,3,11,Loyal Customers
3467,0.09383378016085792,0.00956937799043062,0.0030016485727180305,3,4,3,10,Loyal Customers
3468,0.09383378016085792,0.004784688995215311,0.001349721180151661,3,3,2,8,Promising Customers
3469,0.2064343163538874,0.0,0.0004239737604495435,2,2,1,5,Recent Customers
3470,0.05630026809651474,0.004784688995215311,0.0010264590318223713,4,3,2,9,Potential Loyalist
3471,0.064343163538874,0.004784688995215311,0.0010355237906737335,4,3,2,9,Potential Loyalist
3472,0.08579088471849866,0.004784688995215311,0.0071513452851583986,4,3,4,11,Loyal Customers
3473,0.289544235924933,0.00956937799043062,0.005016951455932317,2,4,4,10,Loyal Customers
3474,0.09115281501340483,0.004784688995215311,0.010527075756616506,3,3,5,11,Loyal Customers
3475,0.32707774798927614,0.019138755980861243,0.0055910647458609205,2,4,4,10,Loyal Customers
3476,0.016085790884718495,0.02392344497607655,0.007316331033858587,5,5,4,14,Champions
3477,0.07238605898123324,0.014354066985645932,0.0071055218585239525,4,4,4,12,Champions
3478,0.00804289544235925,0.028708133971291867,0.0072944542733236065,5,5,4,14,Champions
3479,0.005361930294906166,0.03827751196172249,0.013660520212949029,5,5,5,15,Champions
3480,0.13136729222520108,0.014354066985645932,0.00634454605936018,3,4,4,11,Loyal Customers
3481,0.8605898123324397,0.0,0.0010777784146107925,1,2,2,5,Recent Customers
3482,0.058981233243967826,0.00956937799043062,0.004725665779771612,4,4,4,12,Champions
3483,0.03753351206434316,0.014354066985645932,0.003647780301079898,4,4,4,12,Champions
3484,0.002680965147453083,0.03349282296650718,0.0034061366704398427,5,5,4,14,Champions
3485,0.045576407506702415,0.004784688995215311,0.003467948333158581,4,3,4,11,Loyal Customers
3486,0.02412868632707775,0.014354066985645932,0.005787634398432982,5,4,4,13,Champions
3487,0.6997319034852547,0.0,9.100446878336161e-05,1,2,1,4,Recent Customers
3488,0.42359249329758714,0.004784688995215311,0.002376037459866137,2,3,3,8,Needs Attention
3489,0.08579088471849866,0.02392344497607655,0.03859813575739736,4,5,5,14,Champions
3490,0.07506702412868632,0.02392344497607655,0.003158533139295151,4,5,3,12,Champions
3491,0.43967828418230565,0.0,0.000582785480483253,2,2,1,5,Recent Customers
3492,0.12332439678284182,0.0,0.000887240038597315,3,2,1,6,Recent Customers
3493,0.013404825737265416,0.03349282296650718,0.0028858052371608573,5,5,3,13,Champions
3494,0.01876675603217158,0.00956937799043062,0.002988872259061386,5,4,3,12,Champions
3495,0.7694369973190349,0.0,0.00041469487343633797,1,2,1,4,Recent Customers
3496,0.8498659517426274,0.0,0.0005603733995436644,1,2,1,4,Recent Customers
3497,0.005361930294906166,0.004784688995215311,0.00216594204507098,5,3,3,11,Potential Loyalist
3498,0.6219839142091153,0.0,0.001097264077338524,1,2,2,5,Recent Customers
3499,0.3163538873994638,0.0,0.0004936367891025324,2,2,1,5,Recent Customers
3500,0.4316353887399464,0.0,0.0012323075714076375,2,2,2,6,Recent Customers
3501,0.4932975871313673,0.0,0.0010666794382219195,1,2,2,5,Recent Customers
3502,0.13136729222520108,0.0,0.0009255689795672485,3,2,2,7,Recent Customers
3503,0.40482573726541554,0.019138755980861243,0.003585754510199317,2,4,4,10,Loyal Customers
3504,0.8954423592493298,0.0,0.0005606232157324814,1,2,1,4,Recent Customers
3505,0.010723860589812333,0.019138755980861243,0.008790567740122072,5,4,5,14,Champions
3506,0.040214477211796246,0.028708133971291867,0.01745943930826326,4,5,5,14,Champions
3507,0.28418230563002683,0.004784688995215311,0.00151674114638936,2,3,2,7,Promising Customers
3508,0.040214477211796246,0.028708133971291867,0.004067471498292578,4,5,4,13,Champions
3509,0.7372654155495979,0.0,0.0013579294263556508,1,2,2,5,Recent Customers
3510,0.040214477211796246,0.05263157894736842,0.0380736645129894,4,5,5,14,Champions
3511,0.6595174262734584,0.0,0.001660635271147993,1,2,2,5,Recent Customers
3512,0.6380697050938338,0.0,0.0020663367617869167,1,2,3,6,Recent Customers
3513,0.0,0.004784688995215311,0.0035137360717660527,5,3,4,12,Champions
3514,0.28150134048257375,0.00956937799043062,0.002675816886446622,2,4,3,9,Potential Loyalist
3515,0.058981233243967826,0.014354066985645932,0.006119033416912313,4,4,4,12,Champions
3516,0.13672922252010725,0.0,0.0004456720808496548,3,2,1,6,Recent Customers
3517,0.5201072386058981,0.00956937799043062,0.00602949215723488,1,4,4,9,Potential Loyalist
3518,0.06166219839142091,0.0,0.0007629386406473351,4,2,1,7,Recent Customers
3519,0.19839142091152814,0.0,0.0011753494803573455,2,2,2,6,Recent Customers
3520,0.045576407506702415,0.004784688995215311,0.0008982676389322399,4,3,2,9,Potential Loyalist
3521,0.01876675603217158,0.004784688995215311,0.0011384480604663667,5,3,2,10,Potential Loyalist
3522,0.08310991957104558,0.00956937799043062,0.004521565953508065,4,4,4,12,Champions
3523,0.05630026809651474,0.00956937799043062,0.005491959094954492,4,4,4,12,Champions
3524,0.08042895442359249,0.02392344497607655,0.012555154953487437,4,5,5,14,Champions
3525,0.07506702412868632,0.0430622009569378,0.00612213827525904,4,5,4,13,Champions
3526,0.05630026809651474,0.004784688995215311,0.0010460160706040507,4,3,2,9,Potential Loyalist
3527,0.08579088471849866,0.028708133971291867,0.008805485335397148,4,5,5,14,Champions
3528,0.7587131367292226,0.0,0.0005662976120213263,1,2,1,4,Recent Customers
3529,0.10187667560321716,0.004784688995215311,0.0007363867485787779,3,3,1,7,Promising Customers
3530,0.15281501340482573,0.004784688995215311,0.002982733918421881,3,3,3,9,Potential Loyalist
3531,0.7721179624664879,0.0,0.0008026594146692494,1,2,1,4,Recent Customers
3532,0.20911528150134048,0.0,0.0011340227451216071,2,2,2,6,Recent Customers
3533,0.010723860589812333,0.03349282296650718,0.013442252239976856,5,5,5,15,Champions
3534,0.5817694369973191,0.0,0.00021377128157346512,1,2,1,4,Recent Customers
3535,0.11528150134048257,0.014354066985645932,0.005152244766190248,3,4,4,11,Loyal Customers
3536,0.5388739946380697,0.0,0.0010925175697509995,1,2,2,5,Recent Customers
3537,0.4745308310991957,0.00956937799043062,0.0025402380719729,2,4,3,9,Potential Loyalist
3538,0.14745308310991956,0.014354066985645932,0.0028408740112007584,3,4,3,10,Loyal Customers
3539,0.15013404825737264,0.004784688995215311,0.0008562271431570243,3,3,1,7,Promising Customers
3540,0.01876675603217158,0.02392344497607655,0.011945888956989574,5,5,5,15,Champions
3541,0.12332439678284182,0.004784688995215311,0.0005139075884236891,3,3,1,7,Promising Customers
3542,0.6058981233243967,0.0,0.0007278573101320235,1,2,1,4,Recent Customers
3543,0.026809651474530828,0.028708133971291867,0.008830038697955168,5,5,5,15,Champions
3544,0.28150134048257375,0.004784688995215311,0.001371847756875459,2,3,2,7,Promising Customers
3545,0.1554959785522788,0.004784688995215311,0.0015871893116357742,3,3,2,8,Promising Customers
3546,0.07238605898123324,0.028708133971291867,0.007477105595375859,4,5,5,14,Champions
3547,0.09383378016085792,0.028708133971291867,0.006064466423669271,3,5,4,12,Champions
3548,0.7319034852546917,0.004784688995215311,0.000937238964387703,1,3,2,6,Promising Customers
3549,0.0777479892761394,0.0,0.003615232820479731,4,2,4,10,Loyal Customers
3550,0.06166219839142091,0.00956937799043062,0.0024703966031850424,4,4,3,11,Loyal Customers
3551,0.14209115281501342,0.0,0.0012227788682056151,3,2,2,7,Recent Customers
3552,0.09383378016085792,0.02392344497607655,0.012718677493081696,3,5,5,13,Champions
3553,0.4664879356568365,0.014354066985645932,0.005583605948223382,2,4,4,10,Loyal Customers
3554,0.14209115281501342,0.0,0.0013707057400122952,3,2,2,7,Recent Customers
3555,0.13941018766756033,0.0,0.0007288922629142657,3,2,1,6,Recent Customers
3556,0.06970509383378017,0.03349282296650718,0.008269700986438479,4,5,5,14,Champions
3557,0.675603217158177,0.0,0.0008095828919021796,1,2,1,4,Recent Customers
3558,0.10455764075067024,0.028708133971291867,0.009925661126052894,3,5,5,13,Champions
3559,0.1581769436997319,0.02392344497607655,0.003815478339830101,3,5,4,12,Champions
3560,0.6246648793565683,0.0,0.00040505910615339384,1,2,1,4,Recent Customers
3561,0.00804289544235925,0.0430622009569378,0.006997422824820109,5,5,4,14,Champions
3562,0.08310991957104558,0.0,0.00040766433212248616,4,2,1,7,Recent Customers
3563,0.06166219839142091,0.06220095693779905,0.011413923226917108,4,5,5,14,Champions
3564,0.016085790884718495,0.004784688995215311,0.0011960128479752148,5,3,2,10,Potential Loyalist
3565,0.17158176943699732,0.0,0.0012638914752795103,3,2,2,7,Recent Customers
3566,0.8284182305630027,0.004784688995215311,0.0015231293032176825,1,3,2,6,Promising Customers
3567,0.8257372654155496,0.0,0.0014042881733947043,1,2,2,5,Recent Customers
3568,0.04825737265415549,0.02392344497607655,0.0033522477497093034,4,5,3,12,Champions
3569,0.040214477211796246,0.03349282296650718,0.006802459133461871,4,5,4,13,Champions
3570,0.2546916890080429,0.004784688995215311,0.001137591547818994,2,3,2,7,Promising Customers
3571,0.7050938337801609,0.03349282296650718,0.012984767422198852,1,5,5,11,Loyal Customers
3572,0.029490616621983913,0.0430622009569378,0.011328521778368645,5,5,5,15,Champions
3573,0.005361930294906166,0.004784688995215311,0.0015043217130024543,5,3,2,10,Potential Loyalist
3574,0.09115281501340483,0.0,0.000681213058877179,3,2,1,6,Recent Customers
3575,0.4879356568364611,0.0,0.0005349278363112969,1,2,1,4,Recent Customers
3576,0.064343163538874,0.004784688995215311,0.0019630556117245443,4,3,3,10,Loyal Customers
3577,0.032171581769437,0.02392344497607655,0.0032694872151569046,5,5,3,13,Champions
3578,0.026809651474530828,0.004784688995215311,0.00112306652084063,5,3,2,10,Potential Loyalist
3579,0.005361930294906166,0.07655502392344497,0.013363917020769217,5,5,5,15,Champions
3580,0.8364611260053619,0.0,0.001365067031750424,1,2,2,5,Recent Customers
3581,0.2868632707774799,0.004784688995215311,0.0040507338136418335,2,3,4,9,Potential Loyalist
3582,0.0,0.11961722488038277,0.03096596568482005,5,5,5,15,Champions
3583,0.13941018766756033,0.0,0.003407849695734588,3,2,4,9,Potential Loyalist
3584,0.546916890080429,0.0,0.0006118712224669547,1,2,1,4,Recent Customers
3585,0.03753351206434316,0.0,0.0010070804331755612,4,2,2,8,Recent Customers
3586,0.3190348525469169,0.0,0.0011371989795222813,2,2,2,6,Recent Customers
3587,0.00804289544235925,0.004784688995215311,0.0013722760131991453,5,3,2,10,Potential Loyalist
3588,0.9705093833780161,0.0,0.001010970428115713,1,2,2,5,Recent Customers
3589,0.3109919571045576,0.004784688995215311,0.0012628565224972682,2,3,2,7,Promising Customers
3590,0.045576407506702415,0.0,0.0006361747688361585,4,2,1,7,Recent Customers
3591,0.010723860589812333,0.004784688995215311,0.0009722846068760406,5,3,2,10,Potential Loyalist
3592,0.10723860589812333,0.004784688995215311,0.001064966412927174,3,3,2,8,Promising Customers
3593,0.28418230563002683,0.004784688995215311,0.0008565126473728151,2,3,1,6,Promising Customers
3594,0.3941018766756032,0.004784688995215311,0.002153308483522231,2,3,3,8,Needs Attention
3595,0.13672922252010725,0.019138755980861243,0.004472994548796632,3,4,4,11,Loyal Customers
3596,0.5549597855227882,0.0,0.00022640484312221414,1,2,1,4,Recent Customers
3597,0.3699731903485255,0.004784688995215311,0.0020088790383589903,2,3,3,8,Needs Attention
3598,0.002680965147453083,0.00956937799043062,0.0011086128699162136,5,4,2,11,Potential Loyalist
3599,0.3378016085790885,0.004784688995215311,0.0011335231127439732,2,3,2,7,Promising Customers
3600,0.2868632707774799,0.014354066985645932,0.002725280491832402,2,4,3,9,Potential Loyalist
3601,0.10991957104557641,0.014354066985645932,0.00766803653968605,3,4,5,12,Champions
3602,0.09115281501340483,0.0,0.00039963452605336596,3,2,1,6,Recent Customers
3603,0.6085790884718498,0.004784688995215311,0.003802023953660953,1,3,4,8,Needs Attention
3604,0.6434316353887399,0.0,0.0008780682156650309,1,2,1,4,Recent Customers
3605,0.15281501340482573,0.0,0.0006703282106501494,3,2,1,6,Recent Customers
3606,0.34584450402144773,0.00956937799043062,0.006079134202755529,2,4,4,10,Loyal Customers
3607,0.1581769436997319,0.02392344497607655,0.005897731961647361,3,5,4,12,Champions
3608,0.05630026809651474,0.0,0.0005493101111817654,4,2,1,7,Recent Customers
3609,0.06702412868632708,0.028708133971291867,0.0037975986383161926,4,5,4,13,Champions
3610,0.021447721179624665,0.028708133971291867,0.005066736253560862,5,5,4,14,Champions
3611,0.08310991957104558,0.00956937799043062,0.0033704129554390015,4,4,4,12,Champions
3612,0.00804289544235925,0.004784688995215311,0.001874477928775406,5,3,3,11,Potential Loyalist
3613,0.8230563002680965,0.0,0.001965696525720611,1,2,3,6,Recent Customers
3614,0.01876675603217158,0.03827751196172249,0.006691897625896831,5,5,4,14,Champions
3615,0.07506702412868632,0.00956937799043062,0.0019876446623095395,4,4,3,11,Loyal Customers
3616,0.04289544235924933,0.0,0.00047029681946162327,4,2,1,7,Recent Customers
3617,0.2680965147453083,0.004784688995215311,0.001778762640431494,2,3,3,8,Needs Attention
3618,0.029490616621983913,0.014354066985645932,0.002387921572848435,5,4,3,12,Champions
3619,0.05361930294906166,0.0,0.0007053024770845394,4,2,1,7,Recent Customers
3620,0.03753351206434316,0.019138755980861243,0.004052839407233292,4,4,4,12,Champions
3621,0.9651474530831099,0.0,0.0008923434264545779,1,2,1,4,Recent Customers
3622,0.026809651474530828,0.0861244019138756,0.030803442409981053,5,5,5,15,Champions
3623,0.2520107238605898,0.0,0.0002953184232087519,2,2,1,5,Recent Customers
3624,0.2064343163538874,0.004784688995215311,0.004942256415476013,2,3,4,9,Potential Loyalist
3625,0.3699731903485255,0.00956937799043062,0.00229937957792627,2,4,3,9,Potential Loyalist
3626,0.08042895442359249,0.0,0.008311170473782112,4,2,5,11,Loyal Customers
3627,0.064343163538874,0.03349282296650718,0.009021647714777863,4,5,5,14,Champions
3628,0.002680965147453083,0.17703349282296652,0.022455834460658627,5,5,5,15,Champions
3629,0.12064343163538874,0.00956937799043062,0.009280100406122609,3,4,5,12,Champions
3630,0.26541554959785524,0.00956937799043062,0.0042847758945364555,2,4,4,10,Loyal Customers
3631,0.01876675603217158,0.004784688995215311,0.0025012310584904634,5,3,3,11,Potential Loyalist
3632,0.03753351206434316,0.028708133971291867,0.0032871171004819955,4,5,3,12,Champions
3633,0.045576407506702415,0.014354066985645932,0.0035339354950332615,4,4,4,12,Champions
3634,0.7479892761394102,0.0,0.0003454601011070354,1,2,1,4,Recent Customers
3635,0.034852546916890076,0.004784688995215311,0.0018668763790299723,4,3,3,10,Loyal Customers
3636,0.058981233243967826,0.004784688995215311,0.0012986873015790308,4,3,2,9,Potential Loyalist
3637,0.3297587131367292,0.0,0.000625254232582155,2,2,1,5,Recent Customers
3638,0.22788203753351208,0.0,0.0017638807331833912,2,2,3,7,Recent Customers
3639,0.806970509383378,0.004784688995215311,0.0010956938041516736,1,3,2,6,Promising Customers
3640,0.40214477211796246,0.014354066985645932,0.007237067925949628,2,4,4,10,Loyal Customers
3641,0.04289544235924933,0.03349282296650718,0.023710875305248617,4,5,5,14,Champions
3642,0.24932975871313673,0.004784688995215311,0.0008685038244360346,2,3,1,6,Promising Customers
3643,0.0777479892761394,0.04784688995215311,0.04408645467360052,4,5,5,14,Champions
3644,0.41823056300268097,0.00956937799043062,0.0027885196756300954,2,4,3,9,Potential Loyalist
3645,0.9490616621983914,0.0,0.0006910629543219663,1,2,1,4,Recent Customers
3646,0.12064343163538874,0.0,0.0005730426491193872,3,2,1,6,Recent Customers
3647,0.03753351206434316,0.014354066985645932,0.0019190879624927401,4,4,3,11,Loyal Customers
3648,0.00804289544235925,0.06698564593301436,0.009552114547717426,5,5,5,15,Champions
3649,0.22788203753351208,0.0,0.0008171130655936657,2,2,1,5,Recent Customers
3650,0.03753351206434316,0.019138755980861243,0.004138098103673861,4,4,4,12,Champions
3651,0.4772117962466488,0.0,0.0003952448987355803,2,2,1,5,Recent Customers
3652,0.01876675603217158,0.014354066985645932,0.004589730085028151,5,4,4,13,Champions
3653,0.09383378016085792,0.00956937799043062,0.0020954225037706185,3,4,3,10,Loyal Customers
3654,0.34316353887399464,0.004784688995215311,0.00620971669345291,2,3,4,9,Potential Loyalist
3655,0.13404825737265416,0.0,0.004971556285621558,3,2,4,9,Potential Loyalist
3656,0.8337801608579088,0.0,0.000636032016728263,1,2,1,4,Recent Customers
3657,0.06166219839142091,0.004784688995215311,0.0013851950789636853,4,3,2,9,Potential Loyalist
3658,0.8096514745308311,0.004784688995215311,0.0013056464668389353,1,3,2,6,Promising Customers
3659,0.026809651474530828,0.0,0.0004563071128878673,5,2,1,8,Needs Attention
3660,0.04289544235924933,0.00956937799043062,0.0020905689321021725,4,4,3,11,Loyal Customers
3661,0.128686327077748,0.00956937799043062,0.0017422894768642015,3,4,2,9,Potential Loyalist
3662,0.6380697050938338,0.004784688995215311,0.0011142872662050587,1,3,2,6,Promising Customers
3663,0.0,0.04784688995215311,0.015992447271475467,5,5,5,15,Champions
3664,0.032171581769437,0.03349282296650718,0.01713582027966423,5,5,5,15,Champions
3665,0.6353887399463807,0.0,0.0006009863742399254,1,2,1,4,Recent Customers
3666,0.058981233243967826,0.03349282296650718,0.006825941855210677,4,5,4,13,Champions
3667,0.19302949061662197,0.014354066985645932,0.0015923283875200111,2,4,2,8,Promising Customers
3668,0.04289544235924933,0.00956937799043062,0.001512779775395261,4,4,2,10,Loyal Customers
3669,0.10723860589812333,0.03349282296650718,0.004791760005727215,3,5,4,12,Champions
3670,0.10455764075067024,0.014354066985645932,0.002308729840993423,3,4,3,10,Loyal Customers
3671,0.5844504021447722,0.004784688995215311,0.001769305313283419,1,3,3,7,Needs Attention
3672,0.5308310991957105,0.00956937799043062,0.0014278779592244307,1,4,2,7,Promising Customers
3673,0.18766756032171583,0.004784688995215311,0.0007251807081089834,3,3,1,7,Promising Customers
3674,0.06166219839142091,0.09090909090909091,0.014635374357767189,4,5,5,14,Champions
3675,0.026809651474530828,0.0,0.0014441516995245141,5,2,2,9,Potential Loyalist
3676,0.021447721179624665,0.1339712918660287,0.07235965165916136,5,5,5,15,Champions
3677,0.17158176943699732,0.0,0.00023339969640909214,3,2,1,6,Recent Customers
3678,0.00804289544235925,0.0,0.0007112266895622013,5,2,1,8,Needs Attention
3679,0.04825737265415549,0.004784688995215311,0.0012005452274008958,4,3,2,9,Potential Loyalist
3680,0.03753351206434316,0.0,0.0009318500723146491,4,2,2,8,Recent Customers
3681,0.01876675603217158,0.02392344497607655,0.009587302942313658,5,5,5,15,Champions
3682,0.05093833780160858,0.004784688995215311,0.0027983338830479087,4,3,3,10,Loyal Customers
3683,0.2064343163538874,0.014354066985645932,0.0044951211255204295,2,4,4,10,Loyal Customers
3684,0.0,0.15789473684210525,0.11360812305174599,5,5,5,15,Champions
3685,0.43699731903485256,0.004784688995215311,0.001815806812430368,2,3,3,8,Needs Attention
3686,0.8203753351206434,0.004784688995215311,0.0016341904431603576,1,3,2,6,Promising Customers
3687,0.5844504021447722,0.0,0.0007275718059162325,1,2,1,4,Recent Customers
3688,0.10187667560321716,0.03349282296650718,0.02616217881400264,3,5,5,13,Champions
3689,0.05630026809651474,0.004784688995215311,0.0024853498864870925,4,3,3,10,Loyal Customers
3690,0.30563002680965146,0.00956937799043062,0.0023317843064185415,2,4,3,9,Potential Loyalist
3691,0.3351206434316354,0.019138755980861243,0.007601406993325839,2,4,5,11,Loyal Customers
3692,0.010723860589812333,0.05741626794258373,0.009399690984512038,5,5,5,15,Champions
3693,0.09383378016085792,0.0,0.001005046215638051,3,2,2,7,Recent Customers
3694,0.00804289544235925,0.06698564593301436,0.11386914528103285,5,5,5,15,Champions
3695,0.0,0.00956937799043062,0.0036808987901116473,5,4,4,13,Champions
3696,0.8900804289544236,0.00956937799043062,0.007852864831383708,1,4,5,10,Loyal Customers
3697,0.4343163538873995,0.0,0.00011652140806967673,2,2,1,5,Recent Customers
3698,0.4932975871313673,0.004784688995215311,0.0027545803619779476,1,3,3,7,Needs Attention
3699,0.040214477211796246,0.019138755980861243,0.004335096012569609,4,4,4,12,Champions
3700,0.029490616621983913,0.00956937799043062,0.0027798831731024195,5,4,3,12,Champions
3701,0.005361930294906166,0.028708133971291867,0.0044897679214743495,5,5,4,14,Champions
3702,0.11528150134048257,0.004784688995215311,0.0027765284985668756,3,3,3,9,Potential Loyalist
3703,0.21179624664879357,0.0,0.0018123807618408768,2,2,3,7,Recent Customers
3704,0.0777479892761394,0.028708133971291867,0.02460125589021963,4,5,5,14,Champions
3705,0.10991957104557641,0.004784688995215311,0.001653997298130854,3,3,2,8,Promising Customers
3706,0.026809651474530828,0.05263157894736842,0.01508379441669383,5,5,5,15,Champions
3707,0.13136729222520108,0.00956937799043062,0.0021371061192760957,3,4,3,10,Loyal Customers
3708,0.040214477211796246,0.02392344497607655,0.007063980995126371,4,5,4,13,Champions
3709,0.12064343163538874,0.004784688995215311,0.002492487491881866,3,3,3,9,Potential Loyalist
3710,0.04825737265415549,0.004784688995215311,0.0027093279437750833,4,3,3,10,Loyal Customers
3711,0.01876675603217158,0.02392344497607655,0.01797698707543828,5,5,5,15,Champions
3712,0.19034852546916892,0.0,0.00035973531189658237,3,2,1,6,Recent Customers
3713,0.0,0.1291866028708134,0.061586292828398184,5,5,5,15,Champions
